year,household_id,broad_income,taxable_income,mtr,mtr_prime
2024,80054,0.0,0.0,-0.06502545,-0.08252846917261264
2024,31999,404600.0,328501.1,0.38300002,0.41287618193558445
2024,11468,0.0,0.0,-0.17630076,-0.2143804367034567
2024,77146,51051.0,34814.68,0.20229685,0.188323806883701
2024,73380,83400.0,40955.535,0.22149998,0.2309302763726152
2024,67342,113035.0,76939.85,0.2728516,0.3119896870727164
2024,40285,54040.0,31425.16,0.24217576,0.24053200135815456
2024,6243,113606.0,101652.87,0.35650003,0.34262004139657387
2024,80783,94013.0,62474.84,0.26950002,0.31652894390215247
2024,16677,64362.0,8852.957,0.14490235,0.10870200100796548
2024,12965,178500.0,127970.57,0.32718748,0.2722173296268258
2024,23237,103708.0,67078.56,0.37,0.3810003660197049
2024,47634,107000.0,77800.0,0.29650003,0.28394867157090276
2024,74296,410902.0,253090.0,0.338,0.312469179094895
2024,83559,277420.0,175633.97,0.40249997,0.42020888495644015
2024,15813,187829.0,141828.0,0.0,0.006095017844279971
2024,73780,25792.0,8890.529,0.0,-0.01410196576841821
2024,9730,0.0,0.0,0.0700801,0.03807249152324839
2024,80617,8100.0,0.0,0.0788154,0.10062683380743696
2024,41962,60000.0,38100.0,0.25040233,0.2666573608012004
2024,12873,139330.0,106029.06,0.32720315,0.3247237579694192
2024,25523,183533.0,139111.75,0.34453124,0.3906971629802627
2024,71341,155404.0,122566.41,0.3455,0.3187478732124517
2024,14157,114351.0,80537.88,0.22720313,0.18906500144892743
2024,8777,53013.0,38373.84,0.28741014,0.2701124382905055
2024,84401,6518.0,0.0,0.2949766,0.29383694165501634
2024,9109,6.0,0.0,0.0,0.006083486233067296
2024,70045,25384.0,6887.119,0.22350001,0.21746911190503218
2024,83827,100000.0,70800.0,0.26950002,0.2783014020789951
2024,61696,0.0,0.0,0.31770116,0.28641267530298425
2024,49281,66502.0,63995.97,0.3365,0.37259410413457683
2024,16289,225500.0,198754.53,0.26950002,0.2674462377063235
2024,7896,45000.0,14517.41,0.17675388,0.20468627438314801
2024,10218,0.0,0.0,0.3211006,0.3296687262726628
2024,78177,242400.0,175814.0,0.30229688,0.31371570738619325
2024,7209,10107.0,0.0,0.0700801,0.08432428349582585
2024,68080,27426.0,0.0,0.31104296,0.32223567845889844
2024,46445,1050.0,0.0,0.0,0.016068068996688598
2024,47838,85011.0,55167.477,0.1965,0.2297288165911709
2024,42508,82900.0,68436.0,0.25039846,0.25531148629286027
2024,59079,171104.0,164740.97,0.34399998,0.3617250758199008
2024,23931,15600.0,1000.0,0.4195996,0.4173562003285188
2024,4110,100800.0,61809.625,0.24650002,0.28250294564502587
2024,31993,185831.0,124978.58,0.34399998,0.32709017432870624
2024,9908,136003.0,105212.03,0.0,0.045023510822770396
2024,24424,55680.0,38742.4,0.25349998,0.25249603597510234
2024,35773,87550.0,51166.3,2.5546484,2.518879021800076
2024,47078,75580.0,48583.496,0.2985,0.30170261180328123
2024,83686,27251.0,7210.4297,0.0,-0.01702629143687202
2024,31873,10005.0,0.0,0.5066289,0.5276449596887683
2024,15485,184175.0,132561.81,0.32975,0.3134344019479517
2024,75089,286020.0,229797.6,0.362,0.3508454027255387
2024,35275,6.0,0.0,0.0,-0.04723851827363828
2024,57502,80066.0,20272.535,0.21149999,0.20019233105151846
2024,60475,63506.0,45859.363,0.1965,0.13590302017213618
2024,47337,143165.0,91766.234,0.1965,0.15690243275071702
2024,32720,99113.0,77778.68,0.34399998,0.3630103482837954
2024,17523,109101.0,91000.375,0.32700002,0.34664502590078006
2024,62718,122001.0,61700.68,0.1965,0.20713644238248421
2024,15840,86013.0,3850.6797,0.5765,0.5523255949912582
2024,52636,0.0,0.0,0.16109961,0.15990682880931062
2024,77196,154356.0,84364.66,0.20229685,0.20220678958822652
2024,39136,155529.0,123162.516,0.3621797,0.3332205793300924
2024,70116,114285.0,84033.8,0.2435,0.2810849518221329
2024,7398,67000.0,59200.0,0.35149997,0.3734340319920224
2024,20904,110722.0,78826.33,0.23900002,0.23347591806560483
2024,14501,0.0,0.0,0.23760056,0.2382727109315283
2024,67289,135319.0,93087.97,0.25344533,0.25865489748064074
2024,66389,171626.0,155965.28,0.37550002,0.3244566516544135
2024,4956,71040.0,17293.07,0.45021874,0.4440393025623818
2024,46672,201248.0,143619.9,0.29650003,0.2794504209797731
2024,11401,92271.0,70972.82,0.35285157,0.3278110694051845
2024,86287,260012.0,222729.53,0.43150002,0.424472510320826
2024,82740,0.0,0.0,0.30797654,0.3529187070745889
2024,12225,74006.0,45959.42,0.22720313,0.24322420225372116
2024,4805,6601.0,0.0,0.7722969,0.7580174307730082
2024,35557,165530.0,107378.8,0.35399997,0.3683145418773488
